tSNE1,tSNE2,data,predicted
-47.859478,-21.241228,CITE-seq,Naive CD4+ T
67.59949,-9.256378,CITE-seq,NK
-53.697983,22.55274,CITE-seq,Naive CD4+ T
-46.927612,17.508915,CITE-seq,Naive CD4+ T
-3.0855632,42.604588,CITE-seq,Effector CD4+ T
14.524627,46.240265,CITE-seq,Effector CD4+ T
61.496758,-17.661234,CITE-seq,NK
-31.080275,-5.139705,CITE-seq,Naive CD4+ T
-10.069734,-57.94868,CITE-seq,Naive CD8+ T
19.203348,-29.753222,CITE-seq,B
62.04574,-17.432274,CITE-seq,NK
35.337273,21.955769,CITE-seq,Effector CD8+ T
59.064304,-29.676313,CITE-seq,NK
11.451011,55.415493,CITE-seq,Effector CD4+ T
-60.22014,11.777593,CITE-seq,Naive CD4+ T
10.14001,-7.3598056,CITE-seq,Monocytes
15.186742,3.6560533,CITE-seq,Monocytes
-39.285,-21.268028,CITE-seq,Naive CD4+ T
3.2802093,51.582146,CITE-seq,Effector CD4+ T
0.047686137,52.866962,CITE-seq,Effector CD4+ T
2.7955163,39.317497,CITE-seq,Effector CD4+ T
32.13675,-38.157547,CITE-seq,B
-19.859957,-70.16056,CITE-seq,Naive CD8+ T
-16.039785,-56.67648,CITE-seq,Naive CD8+ T
-55.32416,-11.517208,CITE-seq,Naive CD4+ T
14.404953,58.964874,CITE-seq,Effector CD4+ T
29.9736,24.528627,CITE-seq,Effector CD8+ T
56.684067,29.581562,CITE-seq,Effector CD8+ T
1.7613878,43.223385,CITE-seq,Effector CD4+ T
0.8711278,-66.53157,CITE-seq,Naive CD8+ T
-52.11013,-12.319712,CITE-seq,Naive CD4+ T
-53.548225,-21.248669,CITE-seq,Naive CD4+ T
34.67708,20.549603,CITE-seq,Effector CD8+ T
41.772255,27.384447,CITE-seq,Effector CD8+ T
-13.107429,-53.169357,CITE-seq,Naive CD8+ T
15.712854,48.603577,CITE-seq,Effector CD4+ T
-44.017784,-21.66613,CITE-seq,Naive CD4+ T
-50.653706,9.158182,CITE-seq,Naive CD4+ T
59.313766,-29.415499,CITE-seq,NK
-4.7025437,-60.22346,CITE-seq,Naive CD8+ T
-2.521643,60.083126,CITE-seq,Effector CD4+ T
-50.07372,7.6345153,CITE-seq,Naive CD4+ T
12.749384,62.00741,CITE-seq,Effector CD4+ T
-44.42396,-12.125396,CITE-seq,Naive CD4+ T
-30.303408,48.849693,CITE-seq,Effector CD4+ T
-21.139061,-0.6363073,CITE-seq,Naive CD4+ T
-3.0701244,-45.635445,CITE-seq,Naive CD8+ T
-7.0664735,-57.71923,CITE-seq,Naive CD8+ T
-35.12177,43.79541,CITE-seq,Effector CD4+ T
-54.473255,-14.571008,CITE-seq,Naive CD4+ T
6.694212,49.29268,CITE-seq,Effector CD4+ T
55.688416,-24.791588,CITE-seq,NK
-33.08481,46.870453,CITE-seq,Effector CD4+ T
34.297432,22.966597,CITE-seq,Effector CD8+ T
-13.13439,-70.52889,CITE-seq,Naive CD8+ T
-12.359546,-53.217957,CITE-seq,Naive CD8+ T
49.825584,-23.623177,CITE-seq,NK
-13.325818,57.561886,CITE-seq,Effector CD4+ T
3.641202,-52.92582,CITE-seq,Naive CD8+ T
-5.986754,-57.736095,CITE-seq,Naive CD8+ T
-2.6038792,-61.7921,CITE-seq,Naive CD8+ T
48.599686,34.601257,CITE-seq,Effector CD8+ T
-53.502914,12.562176,CITE-seq,Naive CD4+ T
-53.15148,23.7246,CITE-seq,Naive CD4+ T
-49.89459,-6.8521233,CITE-seq,Naive CD4+ T
-23.877703,42.101276,CITE-seq,Effector CD4+ T
-21.48339,48.792385,CITE-seq,Effector CD4+ T
55.731434,1.1178688,CITE-seq,NK
-60.563133,5.6345344,CITE-seq,Naive CD4+ T
30.521723,25.990501,CITE-seq,Effector CD8+ T
3.774918,-12.226629,CITE-seq,Monocytes
50.510273,31.543526,CITE-seq,Effector CD8+ T
-53.575344,23.285076,CITE-seq,Naive CD4+ T
-53.366405,-11.937912,CITE-seq,Naive CD4+ T
57.891563,-4.487713,CITE-seq,NK
52.502243,31.44108,CITE-seq,Effector CD8+ T
-30.935896,-1.5462997,CITE-seq,Naive CD4+ T
58.457016,3.4236462,CITE-seq,NK
-32.44194,44.751266,CITE-seq,Effector CD4+ T
-38.66035,-21.411139,CITE-seq,Naive CD4+ T
-19.469824,-70.72353,CITE-seq,Naive CD8+ T
-28.760069,50.234425,CITE-seq,Effector CD4+ T
35.678135,22.072163,CITE-seq,Effector CD8+ T
-14.529499,-66.62155,CITE-seq,Naive CD8+ T
43.091362,31.909977,CITE-seq,Effector CD8+ T
62.06764,-1.1881,CITE-seq,NK
-16.203022,53.678024,CITE-seq,Effector CD4+ T
-33.671627,42.689327,CITE-seq,Effector CD4+ T
-32.718647,-26.171574,CITE-seq,Naive CD4+ T
-20.670149,2.9580412,CITE-seq,Naive CD4+ T
5.6013136,61.809944,CITE-seq,Effector CD4+ T
60.261803,-25.878586,CITE-seq,NK
-15.628779,-71.024414,CITE-seq,Naive CD8+ T
-18.584793,53.361794,CITE-seq,Effector CD4+ T
37.928364,19.338896,CITE-seq,Effector CD8+ T
52.8036,-2.8930855,CITE-seq,NK
12.073239,60.584766,CITE-seq,Effector CD4+ T
46.786148,-11.388232,CITE-seq,NK
-31.06339,43.35399,CITE-seq,Effector CD4+ T
57.94093,-24.603489,CITE-seq,NK
-39.140305,2.405174,CITE-seq,Naive CD4+ T
60.5083,-11.461894,CITE-seq,NK
-34.014645,45.06976,CITE-seq,Effector CD4+ T
-23.203037,-3.3586142,CITE-seq,Naive CD4+ T
-47.89239,8.667613,CITE-seq,Naive CD4+ T
-23.866798,-23.336382,CITE-seq,Naive CD4+ T
-45.384968,7.395169,CITE-seq,Naive CD4+ T
52.585842,0.80499727,CITE-seq,NK
54.73598,31.281063,CITE-seq,Effector CD8+ T
54.424038,5.198665,CITE-seq,NK
-32.983105,43.67409,CITE-seq,Effector CD4+ T
-5.968706,61.275013,CITE-seq,Effector CD4+ T
61.658623,-14.986157,CITE-seq,NK
59.42146,-13.073382,CITE-seq,NK
-12.48962,-71.820564,CITE-seq,Naive CD8+ T
1.4168404,-60.064293,CITE-seq,Naive CD8+ T
-8.105933,-72.15682,CITE-seq,Naive CD8+ T
-7.1304164,-62.225353,CITE-seq,Naive CD8+ T
-6.128536,61.247643,CITE-seq,Effector CD4+ T
-2.7664323,-68.77611,CITE-seq,Naive CD8+ T
-26.875454,-11.15955,CITE-seq,Naive CD4+ T
48.94297,-10.410143,CITE-seq,NK
-15.92684,-55.29467,CITE-seq,Naive CD8+ T
56.44765,-21.12889,CITE-seq,NK
-51.03276,-24.343775,CITE-seq,Naive CD4+ T
0.62837243,-56.237213,CITE-seq,Naive CD8+ T
60.67399,-23.726217,CITE-seq,NK
54.540405,33.347412,CITE-seq,Effector CD8+ T
50.833206,29.775927,CITE-seq,Effector CD8+ T
4.06363,41.804493,CITE-seq,Effector CD4+ T
-36.39594,-16.525301,CITE-seq,Naive CD4+ T
-12.540866,39.462364,CITE-seq,Effector CD4+ T
-53.579205,-16.31651,CITE-seq,Naive CD4+ T
-7.962016,-72.19919,CITE-seq,Naive CD8+ T
-16.74813,-65.033615,CITE-seq,Naive CD8+ T
31.560785,24.541695,CITE-seq,Effector CD8+ T
19.723711,-27.622847,CITE-seq,Effector CD4+ T
61.750427,-17.942696,CITE-seq,NK
-6.0696077,43.01305,CITE-seq,Effector CD4+ T
28.727537,-30.623987,CITE-seq,B
42.693726,33.63184,CITE-seq,Effector CD8+ T
23.743744,3.392373,CITE-seq,Monocytes
-58.341816,-7.5830097,CITE-seq,Naive CD4+ T
-10.395408,41.525215,CITE-seq,Effector CD4+ T
-43.640736,12.346585,CITE-seq,Naive CD4+ T
0.36470097,-57.963337,CITE-seq,Naive CD8+ T
44.783195,-9.912369,CITE-seq,NK
32.08832,-38.244247,CITE-seq,B
-36.02602,18.479292,CITE-seq,Naive CD4+ T
36.957756,24.485336,CITE-seq,Effector CD8+ T
-32.344025,12.542789,CITE-seq,Naive CD4+ T
-23.328604,-21.462791,CITE-seq,Naive CD4+ T
-5.6106014,-48.719337,CITE-seq,Naive CD8+ T
50.128212,30.339277,CITE-seq,Effector CD8+ T
-4.7788415,-65.387924,CITE-seq,Naive CD8+ T
48.530598,-11.903644,CITE-seq,NK
-23.135115,-8.792519,CITE-seq,Naive CD4+ T
16.332308,55.49143,CITE-seq,Effector CD4+ T
3.7046778,-58.871826,CITE-seq,Naive CD8+ T
29.334627,-40.601753,CITE-seq,B
58.3114,-17.848017,CITE-seq,NK
41.04802,27.580801,CITE-seq,Effector CD8+ T
-1.1184268,-47.197777,CITE-seq,Naive CD8+ T
-2.9129534,-43.44671,CITE-seq,Naive CD8+ T
-32.69189,47.54321,CITE-seq,Effector CD4+ T
2.0958467,-58.203636,CITE-seq,Naive CD8+ T
-45.475346,12.609945,CITE-seq,Naive CD4+ T
-17.764542,54.501904,CITE-seq,Effector CD4+ T
10.029924,-0.75513065,CITE-seq,Monocytes
19.526499,-36.340263,CITE-seq,B
-51.36617,6.7758574,CITE-seq,Naive CD4+ T
14.152383,46.62472,CITE-seq,Effector CD4+ T
-47.845833,-9.285034,CITE-seq,Naive CD4+ T
-19.932884,52.35254,CITE-seq,Effector CD4+ T
-47.09232,2.6393173,CITE-seq,Naive CD4+ T
-9.2185955,-67.56513,CITE-seq,Naive CD8+ T
-49.372482,-17.717691,CITE-seq,Naive CD4+ T
-9.867551,-58.778496,CITE-seq,Naive CD8+ T
52.33207,-8.680513,CITE-seq,NK
-54.40938,-15.329117,CITE-seq,Naive CD4+ T
-24.83463,47.567055,CITE-seq,Effector CD4+ T
-63.086487,7.3772264,CITE-seq,Naive CD4+ T
-45.97578,-8.163108,CITE-seq,Naive CD4+ T
-25.73108,42.37558,CITE-seq,Effector CD4+ T
-28.606388,-11.485224,CITE-seq,Naive CD4+ T
10.419589,51.252846,CITE-seq,Effector CD4+ T
-1.5325862,51.054626,CITE-seq,Effector CD4+ T
10.148749,-0.17051776,CITE-seq,Monocytes
3.7152362,-12.114666,CITE-seq,Monocytes
-26.462381,-11.249183,CITE-seq,Naive CD4+ T
28.08654,-45.261456,CITE-seq,B
-7.3489304,51.172302,CITE-seq,Effector CD4+ T
59.031166,-2.8452294,CITE-seq,NK
-57.16177,-10.276104,CITE-seq,Naive CD4+ T
54.65361,33.776917,CITE-seq,Effector CD8+ T
62.18078,-18.643373,CITE-seq,NK
-26.482204,-2.519277,CITE-seq,Naive CD4+ T
-6.221428,44.43675,CITE-seq,Effector CD4+ T
59.623016,-15.682699,CITE-seq,NK
41.228817,-17.285393,CITE-seq,NK
-0.7169601,-52.59255,CITE-seq,Naive CD8+ T
-25.234186,-8.340647,CITE-seq,Naive CD4+ T
59.048676,-1.6837794,CITE-seq,NK
61.357918,7.8787627,CITE-seq,NK
56.721176,-3.619888,CITE-seq,NK
-26.118736,9.893766,CITE-seq,Naive CD4+ T
-27.993568,-23.954348,CITE-seq,Naive CD4+ T
-21.904266,-13.380378,CITE-seq,Naive CD4+ T
-35.519386,45.54652,CITE-seq,Effector CD4+ T
10.395088,51.492817,CITE-seq,Effector CD4+ T
-14.230121,-57.045982,CITE-seq,Naive CD8+ T
-4.5717216,-66.605644,CITE-seq,Naive CD8+ T
50.082066,32.000214,CITE-seq,Effector CD8+ T
-35.01345,45.527138,CITE-seq,Effector CD4+ T
-9.124685,-66.8316,CITE-seq,Naive CD8+ T
-19.118328,49.391136,CITE-seq,Effector CD4+ T
-40.52746,12.956052,CITE-seq,Naive CD4+ T
41.922287,26.94052,CITE-seq,Effector CD8+ T
-32.038982,-8.199412,CITE-seq,Naive CD4+ T
11.223944,7.609932,CITE-seq,Monocytes
2.4748578,-56.45594,CITE-seq,Naive CD8+ T
-37.013096,44.823856,CITE-seq,B
42.914143,30.732033,CITE-seq,Effector CD8+ T
-10.8243265,-57.522736,CITE-seq,Naive CD8+ T
14.375033,-1.9370822,CITE-seq,Monocytes
2.3700101,50.935986,CITE-seq,Effector CD4+ T
43.31395,31.730513,CITE-seq,Effector CD8+ T
-27.646852,-21.82194,CITE-seq,Naive CD4+ T
-10.432607,47.47349,CITE-seq,Effector CD4+ T
53.88615,2.101644,CITE-seq,NK
-49.978672,14.687949,CITE-seq,Naive CD4+ T
67.594696,-9.652723,CITE-seq,NK
51.064415,48.70424,CITE-seq,Effector CD8+ T
35.72487,27.409925,CITE-seq,Effector CD8+ T
-32.61006,-5.136804,CITE-seq,Naive CD4+ T
62.65776,-3.0893514,CITE-seq,NK
-8.941235,39.580647,CITE-seq,Effector CD4+ T
17.30781,29.806932,CITE-seq,Effector CD4+ T
-22.415651,0.6958608,CITE-seq,Naive CD4+ T
-2.9011643,-40.055447,CITE-seq,Naive CD8+ T
-49.309937,-10.472778,CITE-seq,Naive CD4+ T
31.372616,-31.961967,CITE-seq,B
56.192383,2.2626362,CITE-seq,NK
-31.02573,-1.4267383,CITE-seq,Naive CD4+ T
20.981195,-36.20719,CITE-seq,B
47.82576,-2.010828,CITE-seq,NK
6.0542436,-6.564452,CITE-seq,Monocytes
53.17653,32.6421,CITE-seq,Effector CD8+ T
18.342741,26.754944,CITE-seq,Effector CD4+ T
-12.870446,49.92228,CITE-seq,Effector CD4+ T
-47.41712,-19.99168,CITE-seq,Naive CD4+ T
-55.919266,10.70601,CITE-seq,Naive CD4+ T
-29.11381,43.318283,CITE-seq,Effector CD4+ T
62.96454,-8.898726,CITE-seq,NK
-16.175909,-55.06742,CITE-seq,Naive CD8+ T
3.2802615,-45.776443,CITE-seq,Naive CD8+ T
44.680336,-19.182034,CITE-seq,NK
-14.253812,-64.52903,CITE-seq,Naive CD8+ T
-24.956823,4.7628736,CITE-seq,Naive CD4+ T
15.22943,4.5512114,CITE-seq,Monocytes
0.73881084,-45.245373,CITE-seq,Naive CD8+ T
10.487,61.418438,CITE-seq,Effector CD4+ T
-25.453945,-24.076563,CITE-seq,Naive CD4+ T
-19.522697,-70.963745,CITE-seq,Naive CD8+ T
-21.487417,-69.99034,CITE-seq,Naive CD8+ T
61.22767,7.255778,CITE-seq,NK
-5.624379,-70.73677,CITE-seq,Naive CD8+ T
-8.216926,-59.27261,CITE-seq,Naive CD8+ T
48.595036,-17.969917,CITE-seq,NK
-6.6012063,-58.953823,CITE-seq,Naive CD8+ T
-1.2431188,47.077866,CITE-seq,Effector CD4+ T
-3.6692014,42.085125,CITE-seq,Effector CD4+ T
-46.024464,21.146957,CITE-seq,Naive CD4+ T
-2.1183772,53.83824,CITE-seq,Effector CD4+ T
1.8934523,48.54878,CITE-seq,Effector CD4+ T
-31.32902,46.23345,CITE-seq,Effector CD4+ T
14.9784975,29.971268,CITE-seq,Effector CD4+ T
-20.281624,-14.568119,CITE-seq,Naive CD4+ T
-33.348156,-16.87264,CITE-seq,Naive CD4+ T
54.901836,5.3734694,CITE-seq,NK
-61.40557,8.574811,CITE-seq,Naive CD4+ T
50.787556,48.71525,CITE-seq,Effector CD8+ T
-24.36502,5.9513297,CITE-seq,Naive CD4+ T
-22.671421,37.048996,CITE-seq,Effector CD4+ T
16.065884,-39.705463,CITE-seq,B
-42.384342,18.414059,CITE-seq,Naive CD4+ T
14.591898,-0.2835236,CITE-seq,Monocytes
-44.755676,-6.3249826,CITE-seq,Naive CD4+ T
-20.306456,53.369427,CITE-seq,Effector CD4+ T
13.322289,33.511005,CITE-seq,Effector CD4+ T
-0.8046972,37.3229,CITE-seq,Effector CD4+ T
-25.33977,-6.1932235,CITE-seq,Naive CD4+ T
-21.199724,3.1040747,CITE-seq,Naive CD4+ T
-24.988846,-3.9611268,CITE-seq,Naive CD4+ T
8.632001,11.994621,CITE-seq,Monocytes
13.014989,55.911057,CITE-seq,Effector CD4+ T
-36.886654,-23.380686,CITE-seq,Naive CD4+ T
-4.016419,2.3532956,CITE-seq,Monocytes
61.323444,7.715798,CITE-seq,NK
60.145824,-25.307909,CITE-seq,NK
-57.32483,19.079107,CITE-seq,Naive CD4+ T
-33.509193,43.14638,CITE-seq,Effector CD4+ T
-17.309015,42.17543,CITE-seq,Effector CD4+ T
33.772877,20.678516,CITE-seq,Effector CD8+ T
-14.525362,-53.51844,CITE-seq,Naive CD8+ T
-7.8899655,-62.78699,CITE-seq,Naive CD8+ T
-45.53777,20.60472,CITE-seq,Naive CD4+ T
31.486462,-37.61134,CITE-seq,B
-29.26583,-20.855118,CITE-seq,Naive CD4+ T
52.275246,-2.4309947,CITE-seq,NK
50.887936,48.65547,CITE-seq,Effector CD8+ T
15.878511,32.78084,CITE-seq,Effector CD4+ T
-49.259586,9.13304,CITE-seq,Naive CD4+ T
40.679806,25.525473,CITE-seq,Effector CD8+ T
-15.212577,-55.071877,CITE-seq,Naive CD8+ T
24.078465,-37.06068,CITE-seq,B
-34.83051,6.8112483,CITE-seq,Naive CD4+ T
17.940228,49.180054,CITE-seq,Effector CD4+ T
-54.72302,15.4397335,CITE-seq,Naive CD4+ T
-44.353096,-4.1227274,CITE-seq,Naive CD4+ T
17.382423,50.709606,CITE-seq,Effector CD4+ T
-6.464116,-69.25263,CITE-seq,Naive CD8+ T
52.00522,-9.771228,CITE-seq,NK
-16.081038,50.430992,CITE-seq,Effector CD4+ T
-2.2503242,-55.41182,CITE-seq,Naive CD8+ T
-16.855703,-56.447483,CITE-seq,Naive CD8+ T
-24.104113,53.03753,CITE-seq,Effector CD4+ T
-22.981197,-20.971014,CITE-seq,Naive CD4+ T
2.5979884,-55.018814,CITE-seq,Naive CD8+ T
-51.82365,-6.003858,CITE-seq,Naive CD4+ T
-51.254707,-9.637681,CITE-seq,Naive CD4+ T
-30.355074,-20.91512,CITE-seq,Naive CD4+ T
-19.74977,-70.3978,CITE-seq,Naive CD8+ T
0.94914496,-46.777374,CITE-seq,Naive CD8+ T
-0.33099005,61.231815,CITE-seq,Effector CD4+ T
-5.646732,42.33574,CITE-seq,Effector CD4+ T
-49.52794,10.142694,CITE-seq,Naive CD4+ T
56.75994,-21.148779,CITE-seq,NK
39.84265,25.749466,CITE-seq,Effector CD8+ T
14.868253,29.840778,CITE-seq,Effector CD4+ T
11.179624,12.299626,CITE-seq,Monocytes
49.782383,24.697697,CITE-seq,Effector CD8+ T
11.332586,49.46861,CITE-seq,Effector CD4+ T
-33.951714,42.43405,CITE-seq,Effector CD4+ T
13.901634,44.295975,CITE-seq,Effector CD4+ T
-22.136515,-20.546995,CITE-seq,Naive CD4+ T
-10.593514,40.240765,CITE-seq,Effector CD4+ T
-51.16223,21.575207,CITE-seq,Naive CD4+ T
-37.912155,-19.048246,CITE-seq,Naive CD4+ T
-20.77498,-4.525484,CITE-seq,Naive CD4+ T
10.398985,44.6765,CITE-seq,Effector CD4+ T
5.681211,-11.410616,CITE-seq,Monocytes
56.612465,29.899225,CITE-seq,Effector CD8+ T
-13.269618,-71.21981,CITE-seq,Naive CD8+ T
8.830334,12.605964,CITE-seq,Monocytes
5.6948195,46.41628,CITE-seq,Effector CD4+ T
-4.57488,-50.51557,CITE-seq,Naive CD8+ T
59.121056,4.2228966,CITE-seq,NK
-6.131715,-59.402477,CITE-seq,Naive CD8+ T
53.129917,-7.610091,CITE-seq,NK
-12.107324,-63.614693,CITE-seq,Naive CD8+ T
37.111546,18.193895,CITE-seq,Effector CD8+ T
-30.127504,-10.624526,CITE-seq,Naive CD4+ T
6.5083737,50.1076,CITE-seq,Effector CD4+ T
-36.85466,15.4374895,CITE-seq,Naive CD4+ T
-13.144731,-50.055084,CITE-seq,Naive CD8+ T
-2.6989412,54.971367,CITE-seq,Effector CD4+ T
-56.504612,0.88042283,CITE-seq,Naive CD4+ T
9.989767,49.902107,CITE-seq,Effector CD4+ T
20.918379,-28.632605,CITE-seq,B
59.2924,-28.694118,CITE-seq,NK
-55.132835,-17.198936,CITE-seq,Naive CD4+ T
61.7969,-18.081995,CITE-seq,NK
-51.868935,-6.634553,CITE-seq,Naive CD4+ T
37.84562,20.850441,CITE-seq,Effector CD8+ T
-51.7132,-1.6037165,CITE-seq,Naive CD4+ T
-37.223408,7.6218076,CITE-seq,Naive CD4+ T
-59.601215,6.892424,CITE-seq,Naive CD4+ T
-58.864613,9.857394,CITE-seq,Naive CD4+ T
-0.9248124,46.747723,CITE-seq,Effector CD4+ T
61.554813,-15.097416,CITE-seq,NK
33.034664,-40.155724,CITE-seq,B
1.6970906,-9.600801,CITE-seq,Monocytes
-3.8288293,55.04573,CITE-seq,Effector CD4+ T
-20.95188,54.819847,CITE-seq,Effector CD4+ T
1.9612854,39.350567,CITE-seq,Effector CD4+ T
21.676216,-27.756805,CITE-seq,B
14.948002,50.82335,CITE-seq,Effector CD4+ T
3.907331,-45.487385,CITE-seq,Naive CD8+ T
-58.14824,15.987144,CITE-seq,Naive CD4+ T
0.6280315,49.092335,CITE-seq,Effector CD4+ T
-37.311928,7.891713,CITE-seq,Naive CD4+ T
-9.871326,-64.75004,CITE-seq,Naive CD8+ T
41.835247,30.43169,CITE-seq,Effector CD8+ T
-32.366657,-1.9040346,CITE-seq,Naive CD4+ T
-57.91964,-2.832876,CITE-seq,Naive CD4+ T
53.452255,-3.651174,CITE-seq,NK
-60.252655,14.998177,CITE-seq,Naive CD4+ T
-50.079483,-5.806657,CITE-seq,Naive CD4+ T
-41.92642,11.415027,CITE-seq,Naive CD4+ T
-28.059362,-23.778654,CITE-seq,Naive CD4+ T
49.88317,-9.421964,CITE-seq,NK
49.11668,30.625015,CITE-seq,Effector CD8+ T
-4.3801713,36.838924,CITE-seq,Effector CD4+ T
-5.0617857,38.910038,CITE-seq,Effector CD4+ T
-28.342432,-27.483326,CITE-seq,Naive CD4+ T
-17.029964,-67.2092,CITE-seq,Naive CD8+ T
2.569137,-53.609184,CITE-seq,Naive CD8+ T
-49.367126,0.72110355,CITE-seq,Naive CD4+ T
17.456917,-41.1296,CITE-seq,B
6.32012,5.6781187,CITE-seq,Monocytes
24.864544,-44.307087,CITE-seq,B
-30.664396,49.736668,CITE-seq,Effector CD4+ T
-23.372738,-8.957008,CITE-seq,Naive CD4+ T
0.72620994,47.60981,CITE-seq,Effector CD4+ T
-20.94382,-6.6200323,CITE-seq,Naive CD4+ T
-32.81508,-2.5066254,CITE-seq,Naive CD4+ T
-7.066143,53.05164,CITE-seq,Effector CD4+ T
16.737703,55.332054,CITE-seq,Effector CD4+ T
-14.14482,54.81079,CITE-seq,Effector CD4+ T
6.744854,41.14655,CITE-seq,Effector CD4+ T
-1.9514365,-43.747757,CITE-seq,Naive CD8+ T
-26.269566,50.74172,CITE-seq,Effector CD4+ T
62.833897,-2.5275517,CITE-seq,NK
53.157192,45.97408,CITE-seq,Effector CD8+ T
51.97932,-4.3508925,CITE-seq,NK
39.28253,-16.675064,CITE-seq,NK
-3.9812279,1.2190782,CITE-seq,Monocytes
-3.882861,-40.89246,CITE-seq,Naive CD8+ T
-30.88458,5.2120566,CITE-seq,Naive CD4+ T
62.202984,-0.09983347,CITE-seq,NK
23.671913,-45.30774,CITE-seq,B
-25.862724,2.3127131,CITE-seq,Naive CD4+ T
-51.77657,-15.223712,CITE-seq,Naive CD4+ T
-30.712564,46.520916,CITE-seq,Effector CD4+ T
-25.221703,-10.082094,CITE-seq,Naive CD4+ T
-55.8642,-9.207733,CITE-seq,Naive CD4+ T
1.6532503,38.4507,CITE-seq,Effector CD4+ T
-43.90682,-25.197401,CITE-seq,Naive CD4+ T
-13.123145,-52.27201,CITE-seq,Naive CD8+ T
-33.96747,1.712102,CITE-seq,Naive CD4+ T
-35.353745,6.509432,CITE-seq,Naive CD4+ T
-57.702072,-5.7094617,CITE-seq,Naive CD4+ T
-5.6340737,44.360886,CITE-seq,Effector CD4+ T
-2.8409634,47.49678,CITE-seq,Effector CD4+ T
-47.39103,8.567875,CITE-seq,Naive CD4+ T
2.5883598,-56.495293,CITE-seq,Naive CD8+ T
-24.828894,0.50934976,CITE-seq,Naive CD4+ T
-2.1903288,-55.48545,CITE-seq,Naive CD8+ T
13.830805,1.1744717,CITE-seq,Monocytes
-51.324467,-13.638141,CITE-seq,Naive CD4+ T
-48.066975,-9.073174,CITE-seq,Naive CD4+ T
61.253983,7.4126115,CITE-seq,NK
30.228464,26.116491,CITE-seq,Effector CD8+ T
-47.185684,-2.1303952,CITE-seq,Naive CD4+ T
28.692375,-40.64759,CITE-seq,B
-56.348145,22.520847,CITE-seq,Naive CD4+ T
59.515247,-20.089338,CITE-seq,NK
-38.899277,3.8270857,CITE-seq,Naive CD4+ T
44.361847,-18.835907,CITE-seq,NK
26.587864,-32.31865,CITE-seq,B
30.2632,24.627026,CITE-seq,Effector CD8+ T
-4.673399,-69.06953,CITE-seq,Naive CD8+ T
-38.748085,7.5386357,CITE-seq,Naive CD4+ T
-0.76046175,-49.951035,CITE-seq,Naive CD8+ T
-41.233715,-10.791971,CITE-seq,Naive CD4+ T
-15.429973,-56.30533,CITE-seq,Naive CD8+ T
-27.762766,-23.72101,CITE-seq,Naive CD4+ T
-35.864918,2.8274305,CITE-seq,Naive CD4+ T
-37.376034,16.490871,CITE-seq,Naive CD4+ T
41.735092,26.270334,CITE-seq,Effector CD8+ T
-32.54312,-7.8198,CITE-seq,Naive CD4+ T
18.462423,25.928785,CITE-seq,Effector CD4+ T
-14.647268,-70.34626,CITE-seq,Naive CD8+ T
-25.522064,8.073077,CITE-seq,Naive CD4+ T
47.661922,-21.616423,CITE-seq,NK
-39.496685,-24.789747,CITE-seq,Naive CD4+ T
50.06114,48.960876,CITE-seq,Effector CD8+ T
29.811497,26.280674,CITE-seq,Effector CD8+ T
-0.3613205,39.770435,CITE-seq,Effector CD4+ T
61.101223,6.8836203,CITE-seq,NK
58.92746,-2.8412955,CITE-seq,NK
59.932007,-12.978214,CITE-seq,NK
48.46326,-17.44609,CITE-seq,NK
-50.52273,-4.2624917,CITE-seq,Naive CD4+ T
-53.288036,3.1154082,CITE-seq,Naive CD4+ T
-37.30794,13.286562,CITE-seq,Naive CD4+ T
-25.553156,7.4717827,CITE-seq,Naive CD4+ T
15.796261,32.604458,CITE-seq,Effector CD4+ T
-40.3769,-24.5936,CITE-seq,Naive CD4+ T
1.6500353,41.504566,CITE-seq,Effector CD4+ T
-58.700626,-5.7999496,CITE-seq,Naive CD4+ T
-9.961263,40.255627,CITE-seq,Effector CD4+ T
-11.534367,44.842655,CITE-seq,Effector CD4+ T
2.2080529,-5.6622586,CITE-seq,Monocytes
49.231617,32.508,CITE-seq,Effector CD8+ T
18.965588,-42.678238,CITE-seq,B
-29.8721,12.313958,CITE-seq,Naive CD4+ T
-7.597022,-52.933304,CITE-seq,Naive CD8+ T
26.986952,-31.80508,CITE-seq,B
16.263386,-39.74311,CITE-seq,B
-53.66827,-13.037615,CITE-seq,Naive CD4+ T
36.524097,26.101128,CITE-seq,Effector CD8+ T
13.529295,45.714874,CITE-seq,Effector CD4+ T
30.66048,-36.533695,CITE-seq,B
-0.00070051826,-55.7179,CITE-seq,Naive CD8+ T
31.599478,24.45973,CITE-seq,Effector CD8+ T
22.662535,30.868319,CITE-seq,Effector CD4+ T
-47.956684,1.3940107,CITE-seq,Naive CD4+ T
56.6848,2.3816843,CITE-seq,NK
-41.989166,-26.176044,CITE-seq,Naive CD4+ T
-56.52657,-17.310774,CITE-seq,Naive CD4+ T
13.870105,44.321068,CITE-seq,Effector CD4+ T
-12.04846,-55.3087,CITE-seq,Naive CD8+ T
3.4785097,-7.4263043,CITE-seq,Monocytes
45.234936,29.230265,CITE-seq,Effector CD8+ T
14.323492,4.624395,CITE-seq,Monocytes
-40.27948,-24.917025,CITE-seq,Naive CD4+ T
9.644476,61.459858,CITE-seq,Effector CD4+ T
37.869415,26.636513,CITE-seq,Effector CD8+ T
-9.575537,-45.276077,CITE-seq,Naive CD8+ T
